student_id,course_category,login_frequency_per_week,avg_session_minutes,course_progress_percent,assignments_completed,quiz_average_score,forum_interactions,video_watch_percent,device_type,dropout_risk
2250,Data Science,11,79,90,8,54.43,13,51,Mobile,High
2251,Data Science,5,50,11,3,70.93,28,68,Mobile,Low
2252,Data Science,7,169,45,3,74.18,47,67,Tablet,Low
2253,Data Science,8,29,30,3,53.3,42,90,Mobile,Medium
2254,Data Science,9,162,31,9,85.4,37,84,Desktop,Low
2255,Programming,3,149,31,11,58.57,41,52,Mobile,Low
2256,Design,3,48,98,8,95.33,7,69,Desktop,Low
2257,AI & ML,4,154,52,5,79.4,47,23,Desktop,Low
2258,Data Science,5,54,60,10,66.18,2,55,Desktop,Low
2259,Programming,10,148,45,7,87.39,1,47,Tablet,Low
2260,Programming,1,79,84,11,89.07,15,22,Tablet,Medium
2261,Programming,7,134,73,3,57.43,18,25,Desktop,Medium
2262,Design,9,160,79,2,60.38,29,64,Desktop,Low
2263,AI & ML,8,100,6,0,96.16,40,42,Mobile,Low
2264,Design,5,79,3,9,49.88,15,26,Mobile,Low
2265,Business,14,175,90,6,42.53,30,80,Mobile,Low
2266,Programming,14,139,51,3,67.24,27,84,Tablet,Medium
2267,Business,4,93,88,7,88.07,3,25,Mobile,High
2268,Data Science,12,98,30,2,86.3,9,43,Desktop,Medium
2269,Data Science,7,88,74,0,95.17,44,56,Desktop,Medium
2270,Design,5,122,83,4,71.99,17,64,Tablet,Low
2271,AI & ML,7,102,35,1,46.0,46,70,Tablet,Low
2272,Business,12,81,53,2,75.32,31,64,Mobile,High
2273,AI & ML,1,174,53,5,86.7,29,82,Tablet,High
2274,Design,1,58,16,2,45.6,35,48,Desktop,Low
2275,Data Science,10,61,74,2,50.36,8,44,Desktop,Low
2276,AI & ML,14,42,29,11,40.74,35,29,Tablet,Medium
2277,AI & ML,13,31,98,5,75.62,28,54,Desktop,Low
2278,Data Science,3,123,21,4,93.2,15,74,Tablet,Medium
2279,Business,14,142,42,9,80.24,27,44,Desktop,High
2280,Data Science,11,27,26,8,98.92,20,64,Mobile,Low
2281,AI & ML,2,175,36,0,43.78,46,31,Tablet,High
2282,Business,2,127,45,2,94.18,1,23,Tablet,High
2283,Business,7,126,34,2,88.84,45,86,Tablet,High
2284,Data Science,12,46,3,10,58.85,34,36,Desktop,Low
2285,AI & ML,10,73,79,5,98.41,27,92,Mobile,Low
2286,Design,2,147,79,7,57.28,35,84,Tablet,Medium
2287,AI & ML,11,88,84,2,93.36,30,72,Desktop,Low
2288,Programming,4,179,25,2,92.84,32,76,Tablet,Low
2289,Design,2,132,99,5,85.46,22,47,Desktop,Low
2290,Business,6,53,18,7,73.81,40,35,Mobile,Medium
2291,Design,8,91,80,5,47.2,16,40,Desktop,Low
2292,Business,10,96,44,11,71.92,45,96,Desktop,Low
2293,Business,4,25,25,9,61.41,48,61,Tablet,Low
2294,Design,5,63,21,2,87.53,0,73,Desktop,Medium
2295,Business,4,111,57,3,85.49,41,51,Tablet,Medium
2296,Business,3,172,62,0,94.64,22,57,Desktop,Low
2297,Programming,5,107,27,7,40.89,47,89,Mobile,High
2298,AI & ML,14,165,64,3,88.55,26,57,Desktop,Low
2299,AI & ML,9,11,43,5,96.31,24,73,Tablet,Medium
2300,Programming,8,103,99,10,87.36,31,79,Desktop,Medium
2301,Design,8,150,42,2,47.81,18,96,Desktop,Medium
2302,Data Science,8,178,36,10,44.88,23,96,Mobile,Low
2303,Data Science,12,68,65,11,41.25,2,66,Tablet,High
2304,Data Science,8,78,16,10,77.72,11,31,Mobile,High
2305,Programming,7,128,39,5,77.78,34,72,Desktop,Medium
2306,Programming,8,101,37,11,99.21,14,52,Mobile,Low
2307,Business,11,54,84,10,63.88,16,47,Desktop,Low
2308,Data Science,14,157,60,8,59.91,49,22,Desktop,Medium
2309,Design,8,33,8,8,77.47,31,45,Mobile,Low
2310,Design,13,100,76,9,89.54,6,73,Mobile,Medium
2311,Data Science,14,103,74,2,96.21,18,59,Desktop,Low
2312,Data Science,8,67,60,2,88.19,6,85,Mobile,Medium
2313,Data Science,12,164,79,3,65.6,4,87,Mobile,Low
2314,Programming,10,163,15,11,78.09,39,66,Desktop,Low
2315,Programming,7,137,1,6,91.38,20,21,Tablet,Low
2316,Programming,12,16,71,2,69.44,47,61,Mobile,Low
2317,AI & ML,1,179,42,9,53.0,47,53,Mobile,Medium
2318,Design,4,56,41,7,50.18,46,40,Tablet,Medium
2319,Design,13,62,76,10,40.01,6,63,Mobile,Medium
2320,Business,13,47,56,7,83.09,36,21,Desktop,Medium
2321,Programming,4,62,80,5,46.67,22,78,Mobile,Medium
2322,AI & ML,5,152,87,3,54.63,10,35,Desktop,Low
2323,AI & ML,10,163,66,10,57.87,9,39,Tablet,Low
2324,Design,6,57,29,11,73.62,20,45,Tablet,Low
2325,Programming,4,104,12,10,63.88,40,35,Tablet,Medium
2326,Business,2,156,18,4,80.48,32,89,Mobile,Low
2327,Programming,6,146,6,11,43.34,19,42,Tablet,Low
2328,Data Science,8,73,8,1,47.44,32,61,Mobile,Medium
2329,Programming,8,102,82,5,69.95,39,56,Mobile,High
2330,Data Science,7,134,53,2,60.22,34,91,Mobile,Medium
2331,Data Science,6,48,85,5,57.75,33,25,Tablet,Medium
2332,Business,2,13,81,11,44.02,35,56,Tablet,Medium
2333,Design,7,135,60,4,93.74,26,41,Mobile,Low
2334,Programming,11,12,86,1,81.51,18,25,Tablet,Medium
2335,Data Science,12,73,1,11,47.3,42,51,Mobile,High
2336,Programming,14,38,49,4,43.9,4,36,Tablet,Low
2337,Design,14,125,74,4,98.49,28,57,Desktop,Low
2338,Design,5,20,30,8,80.87,9,36,Tablet,Low
2339,AI & ML,6,106,32,10,65.05,39,56,Tablet,Low
2340,Design,10,111,77,7,82.1,12,42,Tablet,High
2341,Business,8,164,79,11,85.38,28,68,Mobile,Low
2342,Data Science,14,30,10,11,86.8,4,80,Mobile,Low
2343,AI & ML,8,48,32,6,68.67,11,68,Desktop,High
2344,Business,3,111,6,11,65.79,12,80,Desktop,Medium
2345,Programming,12,55,30,2,40.66,21,96,Desktop,Medium
2346,Data Science,12,75,47,9,95.59,39,51,Mobile,High
2347,Design,14,100,46,3,76.2,14,82,Desktop,Low
2348,Data Science,7,173,77,5,52.19,12,26,Desktop,Medium
2349,Programming,1,120,91,2,95.18,0,41,Tablet,Low
2350,AI & ML,1,91,52,10,94.9,37,25,Desktop,Low
2351,AI & ML,7,132,79,8,99.35,42,80,Tablet,Low
2352,AI & ML,10,108,18,7,92.44,44,33,Mobile,Low
2353,Design,9,44,80,5,99.87,0,35,Mobile,High
2354,Business,7,168,89,3,54.68,10,22,Tablet,High
2355,Business,10,165,5,6,90.53,42,28,Desktop,High
2356,Data Science,5,112,48,10,89.38,39,66,Mobile,Low
2357,Design,8,138,72,2,53.86,21,61,Tablet,High
2358,AI & ML,2,34,49,9,45.91,34,61,Mobile,Medium
2359,AI & ML,9,52,80,7,98.77,43,42,Mobile,Low
2360,Programming,6,93,94,0,57.76,5,22,Desktop,Medium
2361,Programming,13,60,11,2,92.25,27,20,Mobile,Low
2362,AI & ML,9,139,22,10,40.25,30,86,Tablet,Low
2363,AI & ML,2,135,53,4,41.26,7,90,Desktop,High
2364,Design,3,78,68,4,67.95,4,22,Tablet,Medium
2365,Business,12,18,99,9,54.32,41,68,Tablet,Low
2366,Programming,8,11,58,1,81.39,47,86,Tablet,Medium
2367,Business,1,171,35,9,73.93,43,74,Desktop,High
2368,Design,10,168,2,7,44.65,16,23,Mobile,Medium
2369,AI & ML,7,19,57,4,49.76,37,50,Tablet,Low
2370,Business,7,123,87,6,63.28,8,85,Mobile,Low
2371,AI & ML,13,85,54,6,51.14,9,97,Mobile,Low
2372,AI & ML,1,173,56,4,87.53,19,83,Tablet,High
2373,Data Science,9,94,16,7,64.96,13,50,Mobile,Low
2374,Business,8,58,38,8,45.61,13,82,Desktop,Low
2375,Business,4,79,89,3,69.06,25,85,Desktop,Low
2376,AI & ML,10,140,67,3,45.45,28,50,Mobile,High
2377,Design,11,142,54,7,47.74,48,66,Mobile,Medium
2378,Data Science,5,99,44,0,54.38,26,41,Desktop,Medium
2379,AI & ML,2,35,75,3,91.57,24,93,Mobile,Low
2380,Programming,13,81,0,5,95.48,15,65,Mobile,Low
2381,Programming,9,14,20,3,89.58,35,77,Mobile,High
2382,Data Science,12,24,82,5,60.04,33,80,Mobile,High
2383,Design,12,132,20,4,56.35,15,65,Tablet,High
2384,AI & ML,6,153,51,8,72.95,32,20,Mobile,High
2385,Business,3,10,81,9,83.31,2,44,Desktop,High
2386,Data Science,12,153,42,8,99.6,22,80,Tablet,Medium
2387,Design,7,174,51,3,47.89,10,100,Tablet,High
2388,Business,9,12,66,3,42.96,47,33,Desktop,Medium
2389,Programming,3,56,43,11,81.66,17,64,Mobile,Low
2390,Programming,2,104,31,7,89.93,46,96,Tablet,Low
2391,Business,7,22,9,9,90.78,40,58,Tablet,High
2392,Data Science,7,129,63,3,80.71,43,85,Mobile,Low
2393,Programming,4,64,78,1,97.24,28,51,Mobile,High
2394,AI & ML,11,158,68,1,70.66,49,77,Desktop,Low
2395,Business,9,75,67,0,94.83,4,75,Tablet,Low
2396,Business,14,164,27,4,98.07,23,25,Mobile,Low
2397,Programming,8,175,52,5,90.83,28,86,Mobile,Low
2398,Data Science,13,99,50,8,58.59,28,69,Desktop,Low
2399,AI & ML,13,71,52,4,51.77,25,57,Tablet,Low
2400,Data Science,1,111,3,5,72.89,39,22,Mobile,High
2401,Design,1,148,78,5,67.18,2,24,Desktop,Low
2402,Design,5,17,16,2,92.67,1,43,Tablet,Low
2403,Programming,6,106,66,11,46.0,24,73,Tablet,Low
2404,Programming,3,126,73,3,55.46,18,53,Tablet,Medium
2405,Programming,13,73,46,0,85.11,39,58,Tablet,Medium
2406,Design,9,30,55,3,45.7,1,67,Desktop,Medium
2407,Data Science,12,124,22,0,59.25,18,68,Mobile,Low
2408,Data Science,10,94,17,4,63.23,0,53,Tablet,Low
2409,Programming,14,29,0,10,77.36,26,99,Tablet,Medium
2410,AI & ML,6,17,34,10,49.49,44,26,Mobile,High
2411,Data Science,4,67,63,7,91.64,48,37,Tablet,Low
2412,Design,12,55,57,7,66.85,34,89,Tablet,Low
2413,Business,7,40,94,4,95.02,40,53,Mobile,Low
2414,Business,8,102,58,9,68.07,4,70,Mobile,Low
2415,Business,9,18,0,1,56.5,37,87,Tablet,Medium
2416,AI & ML,13,24,2,11,48.51,3,33,Mobile,Medium
2417,Programming,11,103,66,5,40.22,16,88,Desktop,Low
2418,Design,6,163,36,0,71.93,20,27,Desktop,Low
2419,AI & ML,6,147,82,6,46.43,47,34,Tablet,High
2420,Design,8,38,28,10,63.5,30,78,Tablet,High
2421,Design,12,89,88,3,75.36,47,30,Mobile,High
2422,Programming,5,45,32,4,56.54,21,39,Mobile,Low
2423,Business,14,93,99,5,50.51,10,74,Tablet,Medium
2424,Programming,3,118,60,10,86.48,33,55,Tablet,Low
2425,AI & ML,12,127,92,0,96.81,48,33,Desktop,Low
2426,AI & ML,3,46,89,8,46.03,14,77,Mobile,Low
2427,AI & ML,13,95,3,9,49.34,49,57,Tablet,Medium
2428,Programming,6,80,13,3,97.6,9,99,Tablet,Low
2429,Design,2,160,90,7,42.27,37,20,Mobile,High
2430,Design,6,178,32,4,98.66,31,84,Mobile,Low
2431,Data Science,13,102,21,10,40.28,47,20,Tablet,Low
2432,AI & ML,6,89,47,7,92.42,30,79,Tablet,Low
2433,Design,8,111,2,0,58.44,36,44,Tablet,Low
2434,Data Science,7,165,86,7,96.32,43,29,Mobile,Low
2435,Design,8,175,84,10,59.02,27,69,Tablet,Low
2436,AI & ML,14,168,22,10,79.26,30,31,Tablet,Low
2437,Business,9,23,67,3,44.8,5,51,Tablet,Low
2438,AI & ML,6,126,20,1,54.54,13,52,Desktop,Medium
2439,Programming,14,82,100,10,86.42,22,91,Desktop,Low
2440,Design,3,100,42,5,71.72,15,45,Mobile,Medium
2441,Design,10,99,94,1,95.68,24,61,Tablet,Medium
2442,Programming,3,38,84,4,65.73,38,69,Tablet,Low
2443,Programming,11,58,25,1,92.19,1,80,Mobile,High
2444,Business,12,81,40,2,66.94,37,60,Mobile,Medium
2445,Design,1,142,98,10,98.75,40,76,Mobile,Low
2446,Design,11,51,37,5,97.59,38,21,Tablet,High
2447,Business,13,144,87,0,59.75,33,89,Desktop,High
2448,Data Science,5,51,10,5,93.16,39,50,Mobile,High
2449,Business,14,173,28,2,90.86,42,42,Tablet,Medium
2450,AI & ML,4,114,59,6,52.64,24,95,Mobile,Low
2451,Design,9,36,66,1,77.46,35,73,Tablet,Low
2452,Programming,9,67,64,5,44.36,15,47,Mobile,Medium
2453,AI & ML,14,55,60,7,90.2,17,98,Tablet,High
2454,Design,5,75,18,0,50.47,12,38,Mobile,Medium
2455,Business,10,34,45,10,44.25,36,95,Desktop,High
2456,AI & ML,4,82,48,10,64.01,26,67,Mobile,Low
2457,Design,7,126,21,8,74.62,33,21,Mobile,Low
2458,Data Science,6,164,77,4,91.3,10,30,Desktop,High
2459,Data Science,4,138,56,4,98.45,0,63,Mobile,Medium
2460,Programming,13,96,13,11,66.37,12,78,Desktop,High
2461,Design,13,83,43,4,43.63,29,78,Tablet,Medium
2462,Data Science,10,179,15,5,84.95,4,57,Desktop,Low
2463,Business,2,162,96,1,73.91,17,44,Desktop,Medium
2464,Design,1,134,76,5,66.87,13,40,Tablet,High
2465,Business,4,76,11,10,58.56,12,61,Desktop,Medium
2466,Business,4,15,54,3,70.14,31,55,Desktop,Low
2467,Data Science,13,134,50,7,60.32,6,28,Tablet,Low
2468,Design,1,67,38,10,85.42,7,31,Mobile,Medium
2469,AI & ML,6,79,32,8,72.63,49,29,Mobile,Low
2470,Data Science,4,62,32,8,92.61,6,78,Desktop,Medium
2471,Data Science,1,75,28,7,72.61,48,24,Mobile,Low
2472,Design,1,67,68,2,54.3,15,52,Mobile,Low
2473,Design,13,91,69,9,91.07,42,88,Desktop,High
2474,Business,1,96,30,10,73.43,30,99,Tablet,Low
2475,Design,8,11,79,10,52.41,26,82,Mobile,High
2476,Business,10,159,30,3,77.41,32,48,Desktop,Low
2477,Data Science,8,46,88,0,61.46,28,37,Tablet,High
2478,Programming,2,157,45,8,90.66,7,25,Mobile,Low
2479,AI & ML,11,112,96,4,67.2,32,72,Tablet,Low
2480,Data Science,13,33,76,5,83.59,40,51,Desktop,High
2481,Design,7,121,51,2,45.73,18,61,Tablet,Medium
2482,AI & ML,14,74,9,10,63.76,20,66,Tablet,Low
2483,Programming,8,138,87,9,98.99,40,50,Desktop,High
2484,Programming,8,126,73,7,88.51,20,81,Mobile,Medium
2485,Business,11,125,40,6,49.6,24,75,Mobile,High
2486,AI & ML,10,114,94,0,56.67,41,30,Tablet,Medium
2487,Business,11,12,76,9,59.79,22,45,Tablet,Low
2488,Data Science,13,55,2,11,79.02,10,46,Tablet,Low
2489,AI & ML,7,64,58,4,85.42,32,76,Tablet,Low
2490,Data Science,5,84,51,9,84.97,19,46,Mobile,Medium
2491,Business,1,54,33,8,70.59,24,78,Desktop,Low
2492,AI & ML,12,163,48,11,88.65,25,81,Desktop,Low
2493,Business,9,86,27,10,66.22,39,39,Desktop,Low
2494,AI & ML,13,33,82,11,47.43,11,22,Tablet,Low
2495,Business,7,44,86,5,73.87,31,35,Tablet,High
2496,Programming,2,33,95,7,97.14,32,63,Desktop,Medium
2497,Business,6,37,12,9,87.58,9,98,Mobile,Medium
2498,Programming,2,25,96,0,74.72,3,49,Desktop,High
2499,Business,1,68,97,9,78.81,14,59,Mobile,Medium
2500,AI & ML,14,153,96,10,95.83,5,84,Tablet,High
2501,AI & ML,7,24,68,6,65.7,26,48,Desktop,Low
2502,AI & ML,13,20,66,2,59.88,4,49,Desktop,Low
2503,Design,2,88,60,8,98.63,4,51,Tablet,Low
2504,Data Science,13,124,59,5,91.81,17,29,Mobile,Low
2505,AI & ML,14,77,70,4,59.38,27,70,Desktop,High
2506,Programming,14,52,23,7,67.83,34,27,Desktop,Medium
2507,AI & ML,2,78,62,7,64.9,21,70,Mobile,Low
2508,Design,13,150,85,11,48.95,33,55,Desktop,Medium
2509,Programming,11,147,60,11,97.47,3,74,Desktop,Medium
2510,Design,5,84,22,2,64.26,17,54,Tablet,Low
2511,Programming,14,112,29,1,92.52,40,55,Mobile,Medium
2512,Business,5,50,59,1,51.36,25,75,Desktop,High
2513,Data Science,7,68,17,4,72.87,41,55,Desktop,High
2514,Data Science,1,48,95,9,41.44,21,80,Tablet,Medium
2515,Design,8,12,55,11,85.85,46,81,Desktop,Low
2516,Data Science,3,16,52,6,74.85,32,100,Tablet,Low
2517,Design,4,58,6,7,77.54,42,44,Desktop,Low
2518,Design,9,35,96,9,43.1,13,83,Tablet,Medium
2519,Design,4,170,68,7,52.66,30,79,Mobile,Low
2520,Data Science,10,110,91,11,44.46,9,76,Mobile,Low
2521,Design,12,88,71,7,57.33,23,89,Desktop,High
2522,Data Science,5,11,78,9,77.65,20,71,Desktop,High
2523,Design,7,136,51,11,73.97,47,75,Tablet,Medium
2524,AI & ML,4,169,3,10,76.73,7,82,Tablet,Low
2525,Design,14,141,33,2,72.96,31,87,Mobile,Low
2526,Programming,1,29,68,10,56.38,30,39,Desktop,Low
2527,Design,9,126,32,1,54.67,33,73,Tablet,Medium
2528,Business,4,173,68,3,48.22,22,20,Mobile,Low
2529,Design,9,41,37,0,90.94,24,29,Mobile,High
2530,Programming,6,37,97,2,76.99,6,42,Tablet,High
2531,Programming,1,86,25,10,51.19,18,70,Desktop,Low
2532,Data Science,12,10,0,8,50.63,6,43,Mobile,Low
2533,AI & ML,3,65,3,6,92.38,46,32,Tablet,Medium
2534,Design,11,44,38,6,84.56,7,48,Mobile,High
2535,Data Science,2,121,53,0,79.56,13,77,Desktop,High
2536,AI & ML,9,39,89,6,64.41,0,62,Tablet,Low
2537,Design,12,63,32,9,55.72,12,29,Desktop,Low
2538,Business,1,45,32,6,98.77,2,50,Desktop,Medium
2539,Design,13,89,71,3,87.83,27,93,Mobile,Medium
2540,Programming,14,67,19,6,58.11,37,33,Desktop,Low
2541,Programming,9,92,15,7,90.85,14,53,Mobile,Medium
2542,Business,9,74,20,2,85.54,35,36,Tablet,Medium
2543,Data Science,8,78,44,9,57.82,2,40,Tablet,Low
2544,AI & ML,8,137,89,1,65.59,3,86,Mobile,High
2545,Design,11,60,86,6,51.16,4,77,Mobile,Low
2546,Programming,14,31,81,4,46.66,49,98,Mobile,Medium
2547,Data Science,12,116,61,4,83.37,25,27,Desktop,Medium
2548,Business,1,118,30,4,56.05,24,57,Tablet,Low
2549,Programming,11,125,41,6,89.2,9,45,Tablet,Medium
2550,Business,8,110,11,8,99.74,7,83,Desktop,Medium
2551,Design,10,109,64,10,44.6,11,49,Mobile,High
2552,AI & ML,14,173,72,7,68.38,2,28,Tablet,Low
2553,Programming,3,77,2,5,88.12,26,51,Desktop,Medium
2554,Programming,11,45,89,6,87.34,49,30,Mobile,Medium
2555,Design,7,178,8,8,85.6,22,53,Tablet,Medium
2556,Data Science,11,155,50,10,60.94,39,37,Mobile,High
2557,AI & ML,1,31,15,5,67.23,32,38,Desktop,Low
2558,Programming,1,75,87,0,75.7,13,73,Tablet,Low
2559,AI & ML,10,30,77,3,98.44,22,56,Mobile,Medium
2560,Programming,13,109,2,7,59.65,30,31,Mobile,Low
2561,AI & ML,5,137,97,6,95.39,12,23,Mobile,High
2562,Business,5,53,96,2,56.16,11,62,Desktop,Medium
2563,Programming,8,112,23,9,99.34,34,46,Mobile,Low
2564,AI & ML,7,56,72,2,80.22,17,70,Tablet,High
2565,Data Science,8,48,12,10,67.81,20,24,Tablet,Low
2566,Business,6,38,1,2,76.8,44,25,Mobile,Medium
2567,Business,6,63,70,11,56.35,46,96,Desktop,Low
2568,Data Science,2,99,20,0,56.45,41,75,Tablet,Low
2569,AI & ML,6,94,18,9,46.81,0,87,Tablet,Low
2570,Design,5,26,88,0,46.84,37,63,Tablet,Medium
2571,Data Science,13,89,46,5,60.86,40,34,Mobile,Low
2572,AI & ML,3,168,21,0,85.77,41,61,Tablet,Low
2573,Data Science,6,82,74,4,76.48,46,30,Mobile,Low
2574,Data Science,8,58,32,3,46.16,8,92,Mobile,Low
2575,Programming,9,110,31,4,91.13,22,30,Mobile,High
2576,AI & ML,1,11,63,6,76.08,13,85,Mobile,Low
2577,Design,3,151,84,5,97.65,10,46,Mobile,High
2578,Programming,3,68,38,11,80.21,6,77,Tablet,Medium
2579,Data Science,11,106,83,8,50.51,30,91,Mobile,Medium
2580,Data Science,8,108,71,5,68.43,23,40,Mobile,Low
2581,Data Science,1,112,41,8,78.91,25,40,Mobile,High
2582,AI & ML,5,11,100,3,41.7,29,91,Mobile,Low
2583,AI & ML,3,50,8,0,40.89,33,20,Mobile,Medium
2584,Programming,2,132,24,0,47.76,45,77,Mobile,High
2585,Design,8,91,88,9,55.1,37,32,Tablet,High
2586,Programming,3,153,96,6,65.77,4,92,Mobile,Medium
2587,Business,7,141,1,2,69.25,4,25,Mobile,High
2588,Data Science,12,149,18,1,48.28,18,77,Tablet,Medium
2589,Data Science,11,38,19,5,80.4,37,36,Tablet,Low
2590,Data Science,1,144,92,5,75.77,27,92,Desktop,Low
2591,Programming,6,23,69,6,57.67,25,31,Tablet,Low
2592,Programming,3,21,16,4,40.82,41,71,Tablet,Low
2593,Data Science,8,108,88,7,44.66,22,95,Mobile,Medium
2594,Programming,6,142,67,6,63.5,45,89,Desktop,Medium
2595,AI & ML,12,90,93,1,49.24,48,92,Mobile,Low
2596,AI & ML,2,115,83,0,62.61,29,71,Desktop,High
2597,Programming,6,41,2,8,77.69,2,56,Mobile,Low
2598,Data Science,7,83,86,4,72.83,27,22,Tablet,High
2599,Programming,5,90,50,11,53.87,32,27,Tablet,High
2600,Programming,3,78,81,10,60.63,41,29,Desktop,High
2601,Programming,4,54,25,4,76.84,2,66,Mobile,High
2602,Business,4,115,55,11,91.65,4,60,Mobile,Low
2603,AI & ML,6,146,99,9,85.19,18,83,Tablet,Medium
2604,Design,10,170,63,3,73.2,41,61,Tablet,Low
2605,Design,1,109,7,1,61.74,47,62,Desktop,Low
2606,Business,11,155,80,4,61.9,0,28,Tablet,Medium
2607,Programming,4,18,94,1,92.77,37,33,Desktop,Low
2608,Business,10,71,36,11,42.35,8,23,Desktop,High
2609,Business,13,38,96,6,99.28,4,21,Desktop,High
2610,Data Science,4,134,26,10,79.86,45,20,Desktop,Low
2611,AI & ML,10,123,44,8,80.87,41,94,Tablet,Medium
2612,Design,1,162,3,8,42.28,33,84,Desktop,Low
2613,Programming,9,152,85,10,76.33,36,65,Tablet,High
2614,Design,4,143,89,5,69.09,32,78,Desktop,Medium
2615,Design,7,129,95,0,46.35,24,94,Tablet,Low
2616,AI & ML,12,179,87,5,56.68,41,26,Desktop,Low
2617,Design,14,166,98,4,93.42,28,85,Tablet,Low
2618,Design,3,88,36,3,73.0,24,34,Mobile,High
2619,Business,10,102,95,11,64.8,8,91,Desktop,Low
2620,AI & ML,12,13,70,5,44.36,2,66,Desktop,Low
2621,Data Science,3,91,32,5,82.85,14,59,Mobile,High
2622,Programming,14,84,30,5,82.17,3,61,Mobile,High
2623,Design,8,23,54,1,76.84,44,70,Desktop,High
2624,Programming,8,140,11,6,70.62,37,54,Tablet,Medium
2625,Data Science,11,123,10,3,66.03,19,60,Desktop,Medium
2626,Programming,12,71,87,11,75.6,48,76,Tablet,Medium
2627,Data Science,1,115,71,8,54.0,22,57,Mobile,Low
2628,Business,10,73,31,9,96.48,36,91,Tablet,Medium
2629,Design,2,111,56,1,75.33,46,27,Desktop,Low
2630,Data Science,8,115,37,4,58.67,7,93,Mobile,Low
2631,Programming,1,29,59,3,66.98,36,82,Mobile,High
2632,Design,12,67,85,8,88.34,44,23,Desktop,Low
2633,Business,8,121,97,3,49.7,32,67,Desktop,High
2634,Design,8,66,18,7,57.57,32,71,Mobile,Low
2635,Data Science,2,128,83,7,80.77,6,57,Tablet,Low
2636,Business,4,106,55,5,58.93,21,24,Tablet,Medium
2637,Programming,6,101,13,5,87.55,4,89,Tablet,Medium
2638,Business,12,61,32,10,47.83,45,100,Desktop,Medium
2639,Business,11,46,9,7,85.76,14,43,Mobile,High
2640,AI & ML,9,17,79,11,44.1,20,96,Tablet,Low
2641,Business,8,53,63,11,40.76,24,36,Mobile,High
2642,Business,12,107,63,9,93.89,16,97,Tablet,Low
2643,Design,8,142,61,8,74.88,49,45,Mobile,High
2644,Programming,7,127,67,4,61.11,6,22,Desktop,Low
2645,Design,14,78,90,10,53.96,49,21,Desktop,High
2646,Design,13,168,91,0,77.01,18,21,Desktop,Medium
2647,Data Science,9,54,42,0,70.54,6,41,Tablet,Low
2648,Design,2,146,79,1,99.5,39,90,Desktop,High
2649,AI & ML,3,41,58,9,98.99,44,23,Desktop,Low
2650,AI & ML,10,42,51,9,78.1,49,57,Desktop,Low
2651,Data Science,8,135,96,4,66.57,23,89,Mobile,High
2652,Programming,14,76,18,3,69.47,10,92,Mobile,Low
2653,Programming,6,39,20,0,80.95,40,71,Mobile,Low
2654,Design,10,123,21,3,46.09,0,50,Mobile,Medium
2655,Design,9,38,8,3,59.7,31,45,Mobile,High
2656,Design,10,140,8,9,44.52,39,55,Mobile,Low
2657,Programming,4,39,72,3,44.4,43,45,Mobile,Medium
2658,Business,8,146,26,0,51.75,1,47,Desktop,Medium
2659,AI & ML,10,163,16,8,69.12,14,24,Desktop,High
2660,Business,3,139,43,2,87.09,20,93,Tablet,High
2661,Business,3,71,44,3,69.13,23,37,Desktop,Medium
2662,Programming,8,12,7,4,60.13,49,34,Mobile,Medium
2663,Business,5,77,79,6,44.94,16,76,Mobile,Low
2664,Data Science,3,34,17,5,73.02,46,24,Tablet,Low
2665,Design,10,150,32,4,56.28,8,56,Desktop,Medium
2666,Data Science,11,53,0,7,76.9,34,41,Desktop,High
2667,AI & ML,1,172,75,0,98.63,19,71,Tablet,Medium
2668,Design,3,64,5,6,46.68,18,34,Mobile,Low
2669,Business,12,146,40,11,52.73,17,36,Mobile,Low
2670,AI & ML,9,139,54,5,68.39,19,70,Mobile,Medium
2671,Design,5,50,4,10,98.12,29,64,Mobile,Medium
2672,Business,12,73,58,4,86.31,39,82,Tablet,Medium
2673,Data Science,10,40,79,6,93.89,0,47,Desktop,Medium
2674,Design,2,56,17,2,60.02,23,78,Mobile,Low
2675,Business,7,139,48,0,99.52,23,40,Desktop,High
2676,Data Science,2,105,81,8,46.17,46,61,Desktop,Medium
2677,AI & ML,4,86,64,1,43.18,18,100,Mobile,Low
2678,AI & ML,12,119,82,9,91.34,29,88,Mobile,Low
2679,AI & ML,7,78,53,2,95.64,25,36,Mobile,High
2680,AI & ML,4,67,60,7,45.44,41,87,Desktop,High
2681,Programming,7,115,7,11,46.81,43,26,Tablet,Low
2682,Design,7,53,2,9,41.99,37,59,Mobile,Low
2683,Design,1,83,24,8,46.27,28,59,Desktop,Low
2684,Programming,6,65,68,2,52.57,12,62,Desktop,Low
2685,Business,9,136,54,5,98.2,3,92,Mobile,Medium
2686,Business,2,171,39,6,80.07,44,70,Tablet,Medium
2687,AI & ML,14,39,82,0,86.71,16,92,Mobile,Medium
2688,Data Science,3,80,81,6,86.57,32,42,Mobile,Medium
2689,Business,10,127,49,3,72.1,4,51,Tablet,Low
2690,Data Science,5,64,94,4,87.85,27,50,Mobile,Low
2691,Design,9,76,32,7,75.75,23,36,Mobile,Low
2692,Data Science,4,150,17,3,58.87,16,77,Tablet,Low
2693,Design,1,12,56,3,73.67,49,54,Desktop,Low
2694,Programming,4,35,15,7,72.01,38,49,Desktop,Medium
